Unnamed: 0,id,fish,biggest_area,t,x,vx,y,vy,theta,vtheta,theta-00,theta-01,vel,absvtheta,abstheta,fish_id,ms,csv_id,exp_id,bin,res_id,ID,aligned_t,aligned_ms,delta_t,trial_id,condition,unique_res_id,time_adj,vtheta_adj,vtheta_adj_diff
196425,6030,f01,1344.0,15.07788,324.46282746544045,-0.372364344826299,24.46279835848978,0.3302112338610843,-0.3787300654804946,-0.0208457709765866,0.0125318643086305,0.1077249050516355,0.4976893250472413,0.0208457709765866,0.3787300654804946,1,15050.282,122700,2,1,101,101_2,0.0178799999999963,17.879999999996343,0.0019989999999996,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_101_2,15.0,0.0208457709765866,0.0429831685614785
206101,22025,f01,1088.0,55.066549,565.7290368204352,0.1304359629173514,84.7999367873538,0.973374839432167,-1.4137855604395586,-0.0490840201237213,0.0956847125117008,0.1409542825759084,0.982075413836317,0.0490840201237213,1.4137855604395586,1,55038.951,122700,2,3,103,103_2,0.0065489999999925,6.5489999999925885,0.002016999999995,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_103_2,5.0,-0.0490840201237213,0.02383264606253689
216933,38042,f01,1536.0,95.110335,388.337041614794,-0.0217435820556498,119.78054320061597,0.286939179353824,0.3403980312952612,-0.0391536503896228,0.09063301700195,0.1164533714613442,0.2877618390420397,0.0391536503896228,0.3403980312952612,1,95082.737,122700,2,5,105,105_2,0.0503349999999898,50.334999999989805,0.002009000000001,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_105_2,55.0,0.0391536503896228,0.038514171867328695
252337,38043,f02,1344.0,95.11233,135.8578304937366,-0.0585039815302881,237.51166194196352,-0.0270015333058262,2.039134894862556,-0.0047553097627565,0.0381613784907814,0.1115945331733074,0.0644344523974708,0.0047553097627565,2.039134894862556,2,95084.732,122700,2,5,205,205_2,0.0523299999999977,52.32999999999777,0.0019950000000079,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_205_2,55.0,0.0047553097627565,0.0156779078266649
256904,46025,f02,1152.0,115.06854,110.76966962402068,0.9534243546939624,219.5750737195854,-0.3881211276478334,1.6363176761092757,0.1232617313223621,-0.156093244675664,-0.2057661388259495,1.0293959441586238,0.1232617313223621,1.6363176761092757,2,115040.942,122700,2,6,206,206_2,0.0085399999999964,8.53999999999644,0.003001999999995,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_206_2,5.0,0.1232617313223621,0.0776755928647663
142084,14025,f00,960.0,35.066064,43.72687636623707,0.0004191800125188,120.61726451680612,0.1331965386281134,1.6560643250271934,0.879148552849955,0.0384391509971742,0.0037700386917434,0.1331971982227606,0.879148552849955,1.6560643250271934,0,35038.466,122700,2,2,2,2_2,0.0060639999999949,6.063999999994962,0.0029650000000032,240304_f0trial1,sibs,sibs_122700_240304_f0trial1_2_2,5.0,0.879148552849955,0.480422748758362
360498,46031,f01,1088.0,115.085163,176.00492984416908,0.1302486034617495,146.538543092241,-0.0350382387656336,0.5448325055247577,0.0298941360036348,-0.1378899995181339,-0.1576593212808634,0.1348791195090389,0.0298941360036348,0.5448325055247577,1,115057.565,123158,3,6,106,106_3,0.025162999999992,25.162999999992053,0.0030089999999916,240304_f0trial1,sibs,sibs_123158_240304_f0trial1_106_3,25.0,0.0298941360036348,0.0193828855381894
272067,6024,f00,768.0,15.064566999999998,223.7681496163765,-0.0149335171987262,212.6240828355484,0.1602944995093647,-0.9278097913630228,8.337371308290119e-05,-0.0478903020750625,0.0355597491218455,0.1609886222963671,8.337371308290119e-05,0.9278097913630228,0,15036.969,123158,3,1,1,1_3,0.0045669999999962,4.566999999996213,0.0019989999999996,240304_f0trial1,sibs,sibs_123158_240304_f0trial1_1_3,5.0,8.337371308290119e-05,0.013301486823197602
384703,30029,f02,1088.0,75.079399,85.79773952041653,0.0937839352347292,48.26138728936387,-0.0838754380639854,-0.3113389889317474,-0.0110187602195774,0.0411911295899889,0.0826745324213784,0.1258193769597407,0.0110187602195774,0.3113389889317474,2,75051.80099999999,123158,3,4,204,204_3,0.0193989999999928,19.39899999999284,0.0029990000000026,240304_f0trial1,sibs,sibs_123158_240304_f0trial1_204_3,15.0,0.0110187602195774,0.0108392411729553
293858,30041,f00,960.0,75.109382,390.7563701133683,0.0114420441855624,187.0663194285352,-0.1136099719596981,-4.465473992668345,-0.002069084225338,-0.0037308196576404,0.0064384296533583,0.114184701706611,0.002069084225338,4.465473992668345,0,75081.784,123158,3,4,4,4_3,0.0493819999999942,49.38199999999426,0.0029990000000026,240304_f0trial1,sibs,sibs_123158_240304_f0trial1_4_3,45.0,0.002069084225338,0.0091459393776343
65586,14029,f01,1408.0,35.075706999999994,475.3398584685939,0.1130795102558867,147.15060300033647,-0.0077988818208819,-2.4776051447736416,-0.0158160989316587,0.060792540239102,0.083680913187869,0.1133481283364099,0.0158160989316587,2.4776051447736416,1,35048.109,123611,1,2,102,102_1,0.0157069999999919,15.706999999991922,0.0029829999999932,240304_f0trial1,sibs,sibs_123611_240304_f0trial1_102_1,15.0,0.0158160989316587,0.0184698890784832
